mass,success,t_exp,t_rev
47.69999999999891,True,3,1
47.69999999999891,True,3,1
47.69999999999891,True,3,1
47.69999999999891,True,3,3
47.69999999999891,True,3,4
47.69999999999891,True,3,4
47.70000000000255,True,1,6
47.70000000000255,True,1,2
47.79999999999927,True,2,4
47.899999999999636,True,1,2
47.99999999999454,True,3,1
47.99999999999454,True,3,2
47.99999999999454,True,3,2
47.99999999999636,True,2,1
47.99999999999636,True,2,1
47.99999999999636,True,2,1
47.99999999999636,True,2,3
47.99999999999636,True,2,144
47.99999999999636,True,2,2
47.99999999999636,True,2,1
47.99999999999636,True,2,7
47.99999999999636,True,2,1
47.99999999999636,True,2,2
47.99999999999636,True,2,2
47.99999999999636,True,2,1
47.99999999999636,True,2,1
48.0,True,2,1
48.0,True,3,1
48.0,True,1,2
48.0,True,3,2
48.0,True,3,3
48.0,True,2,6
48.0,True,1,1
48.0,True,2,1
48.0,True,3,5
48.0,True,3,4
48.0,False,1,-1
48.0,True,3,11
48.0,True,2,1
48.0,True,2,1
48.0,True,3,1
48.0,True,1,94
48.0,True,3,2
48.0,True,3,2
48.0,True,2,3
48.0,True,3,7
48.0,True,3,2
48.0,True,3,1
48.0,True,2,1
48.0,True,3,1
48.0,True,3,1
48.0,True,2,1
48.0,True,3,2
48.0,True,2,2
48.0,True,2,2
48.0,True,3,1
48.0,True,2,2
48.0,True,2,2
48.0,True,2,2
48.0,True,3,1
48.0,True,1,1
48.0,True,2,1
48.0,True,2,1
48.0,True,3,2
48.0,True,2,1
48.0,True,1,5
48.0,True,3,2
48.0,True,2,4
48.0,True,3,3
48.0,True,3,2
48.0,True,3,1
48.0,True,1,1
48.0,True,3,1
48.0,True,3,1
48.0,True,2,1
48.0,True,2,3
48.0,True,3,4
48.0,True,3,2
48.0,True,3,1
48.0,True,2,2
48.0,True,2,23
48.0,True,3,5
48.0,True,2,1
48.0,True,3,1
48.0,True,3,1
48.0,True,3,3
48.0,True,3,10
48.0,True,3,2
48.0,True,3,4
48.0,True,3,3
48.0,True,3,1
48.0,True,1,50
48.0,True,2,2
48.0,True,2,3
48.0,True,3,1
48.0,True,3,6
48.0,True,2,4
48.0,True,2,3
48.0,True,2,2
48.0,True,3,2
48.0,True,2,5
48.0,True,1,60
48.0,True,2,2
48.0,True,2,2
48.0,True,1,1
48.0,True,3,2
48.0,True,3,4
48.0,True,2,1
48.0,True,3,1
48.0,True,1,1
48.0,True,3,1
48.0,True,3,2
48.0,True,1,2
48.0,True,2,1
48.0,True,3,1
48.0,True,3,1
48.0,True,2,4
48.0,True,2,2
48.0,True,2,1
48.0,True,2,3
48.0,True,1,2
48.0,True,3,1
48.0,True,2,1
48.0,True,2,2
48.0,True,2,1
48.0,True,3,1
48.0,True,2,1
48.0,True,2,3
48.0,True,3,1
48.0,True,3,1
48.0,True,3,2
48.0,True,2,7
48.0,True,3,6
48.0,True,3,1
48.0,True,3,1
48.00000000000364,True,2,1
48.00000000000364,True,2,1
48.00000000000364,True,2,1
48.00000000000364,True,2,2
48.00000000000364,True,2,4
48.00000000000364,True,2,2
48.00000000000364,True,2,1
48.00000000000364,True,2,5
48.00000000000364,True,2,4
48.00000000000364,True,2,1
48.00000000000364,True,2,1
48.00000000000546,True,3,2
48.00000000000546,True,3,3
48.00000000000546,True,3,1
48.00000000000546,True,3,2
48.00000000000546,True,3,1
48.100000000000364,True,1,1
48.19999999999709,True,2,1
48.19999999999709,True,1,2
48.20000000000073,True,2,41
48.20000000000073,True,2,4
48.20000000000073,True,2,2
48.20000000000073,True,2,1
48.20000000000073,True,2,7
48.20000000000073,True,2,3
48.299999999995634,True,3,1
48.299999999995634,True,3,3
48.30000000000109,True,3,1
48.30000000000109,True,3,2
48.30000000000109,True,3,3
48.30000000000655,True,3,5
48.39999999999418,True,2,1
48.39999999999782,True,2,1
48.39999999999782,True,2,7
48.400000000001455,True,2,2
48.400000000001455,True,2,2
48.400000000001455,True,2,2
48.400000000001455,True,2,6
48.400000000001455,True,2,5
48.400000000001455,True,2,3
48.400000000001455,True,2,2
48.599999999996726,True,3,2
48.599999999998545,True,2,3
48.599999999998545,True,2,1
48.599999999998545,True,2,3
48.60000000000218,True,3,5
48.79999999999927,True,2,4
48.79999999999927,True,2,1
48.79999999999927,True,2,1
48.79999999999927,True,2,6
48.80000000000109,True,1,3
48.89999999999236,True,3,2
48.89999999999782,True,3,1
48.89999999999782,True,3,1
48.900000000003274,True,3,3
48.99999999999636,True,2,1
48.99999999999636,True,2,4
48.99999999999636,True,2,1
48.99999999999818,True,1,2
48.99999999999818,True,1,1
48.99999999999818,True,1,1
48.99999999999818,True,1,4
48.99999999999818,True,1,2
49.0,True,1,1
49.0,True,1,9
49.0,True,1,8
49.0,True,2,2
49.0,True,1,1
49.0,True,2,1
49.0,True,1,9
49.0,True,2,6
49.0,True,1,1
49.0,True,1,9
49.0,True,1,27
49.0,True,2,2
49.0,True,2,1
49.0,True,1,1
49.0,True,1,1
49.0,True,1,2
49.0,True,1,1
49.00000000000182,True,1,7
49.100000000000364,True,1,47
49.19999999999345,True,3,8
49.19999999999345,True,3,2
49.19999999999709,True,2,4
49.19999999999709,True,2,4
49.19999999999709,True,2,2
49.19999999999709,True,2,3
49.19999999999709,True,2,2
49.19999999999891,True,3,3
49.19999999999891,True,3,2
49.19999999999891,True,3,4
49.19999999999891,True,3,2
49.19999999999891,True,3,5
49.20000000000073,True,2,1
49.20000000000073,False,1,-1
49.20000000000073,True,2,1
49.200000000004366,True,3,1
49.200000000004366,True,2,2
49.200000000004366,True,3,5
49.200000000004366,True,3,1
49.200000000004366,True,3,1
49.29999999999927,True,1,16
49.39999999999782,True,2,3
49.39999999999782,True,2,10
49.400000000001455,True,2,5
49.400000000001455,True,2,8
49.400000000001455,True,2,1
49.40000000000509,True,2,1
49.40000000000509,True,2,3
49.5,True,3,2
49.50000000000546,True,3,2
49.50000000000546,True,3,1
49.50000000000546,True,3,1
49.50000000000546,True,3,2
49.50000000000546,True,3,1
49.50000000000546,True,3,1
49.50000000000546,True,3,2
49.59999999999491,True,2,3
49.599999999998545,True,2,2
49.599999999998545,True,2,2
49.599999999998545,True,2,2
49.599999999998545,True,2,4
49.599999999998545,True,2,1
49.60000000000218,True,2,1
49.69999999999891,True,1,2
49.69999999999891,True,1,145
49.799999999995634,True,3,1
49.799999999995634,True,3,2
49.79999999999927,True,2,2
49.79999999999927,True,2,2
49.79999999999927,True,2,2
49.80000000000109,True,3,2
49.80000000000109,True,3,1
49.80000000000109,True,3,1
49.80000000000109,True,3,2
49.80000000000109,True,3,1
49.80000000000109,True,3,1
49.80000000000291,True,2,1
49.89999999999782,True,1,31
49.99999999999636,True,2,1
49.99999999999636,True,2,2
49.99999999999636,True,2,4
49.99999999999636,True,2,10
49.99999999999636,True,2,1
49.99999999999636,True,2,2
49.99999999999636,True,2,1
49.99999999999636,True,2,4
49.99999999999818,True,1,1
49.99999999999818,True,1,1
49.99999999999818,True,1,1
49.99999999999818,True,1,2
50.0,True,2,4
50.0,True,2,1
50.0,True,1,23
50.0,True,2,11
50.0,True,2,11
50.0,True,2,9
50.0,True,2,5
50.0,True,2,1
50.0,True,2,7
50.0,True,1,1
50.0,True,2,2
50.0,True,2,1
50.0,True,2,1
50.0,True,2,1
50.0,True,2,2
50.0,True,1,6
50.0,True,2,1
50.0,True,2,5
50.0,True,1,3
50.0,True,2,7
50.0,True,2,2
50.0,True,2,9
50.0,True,1,1
50.0,True,2,2
50.0,True,2,2
50.0,True,2,2
50.0,True,1,1
50.0,True,2,1
50.0,True,2,2
50.0,True,1,17
50.0,True,2,1
50.0,True,2,1
50.0,True,1,1
50.0,True,2,1
50.0,True,2,3
50.0,True,2,1
50.0,True,2,1
50.0,True,2,4
50.0,True,2,21
50.0,True,2,1
50.0,True,1,1
50.0,True,2,1
50.0,True,2,5
50.0,True,2,1
50.00000000000182,True,1,1
50.00000000000364,True,2,2
50.00000000000364,True,2,1
50.00000000000364,True,2,2
50.00000000000364,True,2,2
50.09999999999127,True,3,1
50.099999999996726,True,3,4
50.099999999996726,True,3,2
50.10000000000218,True,3,1
50.10000000000218,True,3,2
50.10000000000218,True,3,1
50.10000000000218,True,3,1
50.10000000000218,True,1,27
50.10000000000218,True,3,2
50.10000000000218,True,3,2
50.20000000000073,True,2,2
50.20000000000073,True,2,2
50.20000000000073,True,2,2
50.20000000000073,True,2,1
50.20000000000073,True,2,1
50.39999999999782,True,3,1
50.39999999999782,True,2,1
50.39999999999782,True,2,4
50.39999999999782,True,3,1
50.400000000001455,True,2,2
50.400000000001455,True,2,1
50.400000000001455,True,2,3
50.400000000003274,True,3,1
50.400000000003274,True,3,5
50.5,True,1,243
50.60000000000218,True,2,8
50.60000000000582,True,2,4
50.69999999999891,True,3,1
50.69999999999891,True,3,2
50.69999999999891,True,3,4
50.69999999999891,True,3,1
50.69999999999891,True,3,2
50.69999999999891,True,3,3
50.700000000004366,True,3,1
50.79999999999927,True,2,2
50.79999999999927,True,2,3
50.79999999999927,True,2,8
50.79999999999927,True,2,1
50.79999999999927,True,2,17
50.999999999989086,True,3,1
50.999999999989086,True,3,2
50.99999999999454,True,3,1
50.99999999999454,True,3,1
50.99999999999818,True,1,14
51.0,True,3,1
51.0,True,3,1
51.0,True,1,1
51.0,True,3,1
51.0,True,3,1
51.0,True,3,2
51.0,True,3,3
51.0,True,3,1
51.0,True,3,2
51.0,True,3,1
51.0,True,3,5
51.0,True,3,2
51.0,True,3,3
51.0,True,3,1
51.0,True,2,1
51.0,True,3,1
51.0,True,1,1
51.0,True,3,1
51.0,True,1,4
51.0,True,1,2
51.0,True,3,1
51.0,True,3,3
51.0,True,2,1
51.0,True,3,2
51.0,True,3,2
51.0,True,3,1
51.0,True,1,1
51.0,True,2,4
51.0,True,2,1
51.0,True,1,2
51.0,True,3,12
51.0,True,3,4
51.0,True,3,1
51.0,True,1,4
51.0,True,3,1
51.0,True,3,1
51.0,True,3,4
51.0,True,3,3
51.0,True,3,5
51.0,True,3,1
51.0,True,3,2
51.0,True,1,2
51.0,True,3,3
51.00000000000182,True,1,12
51.00000000000182,True,1,3
51.00000000000182,True,1,2
51.00000000000364,True,2,6
51.00000000000364,True,2,3
51.00000000000364,True,2,2
51.00000000000364,True,2,3
51.00000000000546,True,3,1
51.00000000000546,True,3,2
51.00000000000546,True,3,2
51.00000000000546,True,3,1
51.00000000000546,True,3,4
51.00000000000546,True,3,1
51.00000000000546,True,3,3
51.19999999999709,True,2,1
51.19999999999709,True,2,2
51.19999999999709,True,2,3
51.19999999999709,True,2,3
51.20000000000073,True,2,3
51.20000000000073,True,2,2
51.200000000004366,True,2,1
51.200000000004366,True,2,3
51.299999999995634,True,3,1
51.30000000000109,True,3,1
51.30000000000109,True,3,1
51.30000000000109,True,3,1
51.30000000000109,True,3,2
51.30000000000109,True,1,1
51.30000000000655,True,3,2
51.30000000000655,True,3,1
51.39999999999782,True,2,3
51.39999999999782,True,2,1
51.400000000001455,True,2,3
51.40000000000509,True,2,2
51.40000000000509,True,2,1
51.5,True,1,296
51.599999999996726,True,3,1
51.599999999996726,True,3,1
51.599999999996726,True,3,4
51.599999999996726,True,3,3
51.599999999996726,True,3,1
51.599999999998545,True,2,9
51.599999999998545,True,2,1
51.600000000000364,True,1,7
51.60000000000218,True,2,1
51.60000000000218,True,2,2
51.60000000000218,True,3,5
51.60000000000218,True,2,10
51.60000000000218,True,3,2
51.60000000000764,True,3,3
51.69999999999891,True,1,4
51.799999999995634,True,2,1
51.799999999995634,True,2,2
51.79999999999927,True,2,1
51.80000000000109,True,1,18
51.80000000000291,True,2,2
51.89999999999782,True,3,1
51.89999999999782,True,3,2
51.89999999999782,True,3,3
51.89999999999782,True,3,2
51.99999999999636,True,2,2
51.99999999999636,True,2,2
51.99999999999636,True,2,3
51.99999999999636,True,2,3
51.99999999999636,True,2,1
51.99999999999818,True,2,1
51.99999999999818,True,1,39
52.0,True,2,1
52.0,True,2,2
52.0,True,2,1
52.0,True,1,18
52.0,True,2,2
52.0,True,1,6
52.0,True,2,2
52.0,True,1,2
52.0,True,1,1
52.0,True,1,2
52.0,True,2,1
52.0,True,1,1
52.0,True,2,1
52.0,True,2,3
52.0,True,2,1
52.0,True,2,1
52.0,True,2,1
52.0,True,1,7
52.0,True,2,9
52.0,True,1,2
52.0,True,2,3
52.0,True,1,2
52.0,True,1,2
52.0,True,1,3
52.0,True,2,2
52.0,True,2,3
52.0,True,1,1
52.0,True,2,1
52.0,True,2,1
52.0,True,2,2
52.0,True,2,12
52.0,True,2,1
52.0,True,2,1
52.0,True,2,7
52.0,True,1,45
52.0,True,1,261
52.0,True,1,5
52.0,True,2,1
52.0,True,2,2
52.0,True,2,2
52.0,True,2,6
52.0,True,1,1
52.0,True,2,2
52.0,True,2,3
52.00000000000364,True,2,1
52.00000000000364,True,2,2
52.00000000000364,True,2,1
52.00000000000364,True,2,1
52.00000000000364,True,2,2
52.00000000000364,True,2,1
52.00000000000364,True,2,2
52.00000000000364,True,2,1
52.00000000000364,True,2,1
52.00000000000364,True,2,1
52.19999999999345,True,3,2
52.19999999999709,True,2,1
52.19999999999709,True,2,367
52.19999999999891,True,3,5
52.20000000000073,True,2,8
52.200000000004366,True,3,2
52.200000000004366,True,3,1
52.200000000004366,True,3,1
52.30000000000109,True,1,11
52.39999999999782,True,2,4
52.400000000001455,True,2,3
52.400000000001455,True,2,6
52.49999999999454,True,3,2
52.49999999999454,True,3,1
52.5,True,3,1
52.5,True,3,10
52.5,True,1,5
52.5,True,3,2
52.5,True,3,1
52.5,True,3,3
52.5,True,3,1
52.50000000000546,True,3,1
52.50000000000546,True,3,1
52.599999999998545,True,2,1
52.599999999998545,True,2,3
52.599999999998545,True,2,4
52.599999999998545,True,2,3
52.60000000000218,True,2,19
52.60000000000218,True,2,11
52.70000000000073,True,1,2
52.70000000000255,True,1,3
52.79999999999927,True,2,1
52.79999999999927,True,2,1
52.79999999999927,True,2,1
52.79999999999927,True,2,2
52.79999999999927,True,2,2
52.79999999999927,True,1,42
52.80000000000109,True,3,1
52.80000000000109,True,3,1
52.80000000000109,True,3,2
52.80000000000109,True,3,2
52.899999999999636,True,1,22
52.99999999999818,True,1,20
52.99999999999818,True,1,7
52.99999999999818,True,1,2
52.99999999999909,True,1,2
53.0,True,1,4
53.0,True,1,1
53.0,True,1,2
53.0,True,1,3
53.0,True,1,1
53.0,True,2,4
53.0,True,1,665
53.0,True,1,23
53.0,True,2,3
53.0,True,1,1
53.0,True,1,1
53.0,True,1,1
53.0,True,1,1
53.00000000000182,True,1,1
53.00000000000182,True,1,1
53.00000000000182,True,1,1
53.099999999996726,True,3,2
53.10000000000218,True,3,2
53.10000000000218,True,3,2
53.10000000000218,True,3,1
53.20000000000073,True,2,6
53.20000000000073,True,2,2
53.20000000000073,True,1,4
53.29999999999927,True,1,4
53.30000000000109,True,1,2
53.39999999999236,True,3,5
53.39999999999782,True,2,4
53.39999999999782,True,3,1
53.39999999999782,True,2,3
53.39999999999782,True,2,1
53.39999999999782,True,3,2
53.400000000001455,True,2,1
53.400000000001455,True,2,2
53.400000000001455,True,2,4
53.400000000003274,True,3,1
53.400000000003274,True,3,1
53.400000000003274,True,3,1
53.400000000003274,True,3,1
53.40000000000873,True,3,1
53.49999999999818,True,1,2
53.49999999999818,True,1,2
53.5,True,1,13
53.59999999999491,True,2,14
53.599999999998545,True,2,1
53.599999999998545,True,2,1
53.60000000000218,True,2,8
53.60000000000218,True,2,5
53.69999999999891,True,3,3
53.69999999999891,True,3,2
53.69999999999891,True,3,2
53.69999999999891,True,3,2
53.69999999999891,True,3,2
53.799999999995634,True,2,2
53.79999999999927,True,2,1
53.79999999999927,True,1,17
53.80000000000291,True,2,15
53.899999999999636,True,1,9
53.900000000001455,True,1,13
53.99999999999454,True,3,3
53.99999999999454,True,3,1
53.99999999999454,True,3,5
53.99999999999636,True,2,2
53.99999999999636,True,2,1
53.99999999999636,True,2,2
53.99999999999636,True,2,1
53.99999999999636,True,2,2
53.99999999999636,True,2,1
53.99999999999636,True,2,9
53.99999999999818,False,1,-1
53.99999999999818,True,1,4
53.99999999999818,True,1,7
53.99999999999818,True,2,7
54.0,True,3,3
54.0,True,2,2
54.0,True,2,1
54.0,True,3,1
54.0,True,1,18
54.0,True,3,1
54.0,True,2,1
54.0,True,2,5
54.0,True,1,3
54.0,True,3,1
54.0,True,3,3
54.0,True,3,2
54.0,True,2,4
54.0,True,3,1
54.0,True,3,2
54.0,True,1,1
54.0,True,2,2
54.0,True,2,2
54.0,True,1,1087
54.0,True,2,1
54.0,True,2,1
54.0,True,1,4
54.0,True,3,3
54.0,True,3,2
54.0,True,3,3
54.0,True,3,3
54.0,True,3,1
54.0,True,3,2
54.0,True,3,1
54.0,True,1,4
54.0,True,1,3
54.0,True,3,2
54.0,True,3,2
54.0,True,2,13
54.0,True,3,2
54.0,True,3,2
54.0,True,2,4
54.0,True,3,2
54.0,True,2,2
54.0,True,2,1
54.0,True,3,1
54.0,True,2,4
54.0,True,3,1
54.0,True,2,4
54.0,True,1,1
54.0,True,2,5
54.0,True,2,1
54.0,True,2,1
54.0,True,2,2
54.0,True,3,2
54.0,True,2,8
54.0,True,3,3
54.0,True,3,3
54.0,True,3,1
54.0,True,3,1
54.0,True,2,1
54.0,True,3,1
54.0,True,3,7
54.0,True,3,5
54.0,True,3,2
54.0,True,3,1
54.0,True,3,3
54.0,True,2,2
54.0,True,2,1
54.0,True,3,6
54.0,True,3,7
54.0,True,2,2
54.0,True,3,2
54.0,True,3,4
54.0,True,2,1
54.0,True,3,3
54.0,True,1,6
54.0,True,3,3
54.0,True,2,19
54.0,True,2,2
54.0,True,3,1
54.0,True,3,2
54.0,True,3,10
54.0,True,3,2
54.0,True,2,1
54.0,True,3,1
54.0,True,3,4
54.0,True,3,1
54.0,True,1,1
54.0,True,2,2
54.0,True,2,1
54.0,True,1,2
54.0,True,2,7
54.0,True,1,1
54.0,True,3,1
54.0,True,2,1123
54.0,True,2,1
54.00000000000091,True,1,3
54.00000000000182,True,1,1
54.00000000000182,True,2,2
54.00000000000182,True,1,3
54.00000000000182,True,1,3
54.00000000000182,True,1,1
54.00000000000364,True,2,3
54.00000000000364,True,2,1
54.00000000000364,True,2,1
54.00000000000364,True,2,3
54.00000000000364,True,2,1
54.00000000000364,False,2,-1
54.00000000000364,True,2,1
54.00000000000546,True,3,1
54.00000000000546,True,3,2
54.00000000000546,True,3,4
54.00000000000546,True,3,2
54.00000000000546,True,3,3
54.00000000000546,True,3,2
54.00000000000546,True,3,4
54.19999999999709,True,2,1
54.20000000000073,True,2,3
54.200000000004366,True,2,5
54.299999999995634,True,3,12
54.299999999995634,True,3,1
54.299999999995634,True,3,2
54.299999999995634,True,3,1
54.30000000000109,True,3,2
54.30000000000109,True,3,2
54.30000000000109,True,3,1
54.30000000000109,True,3,3
54.39999999999418,True,2,3
54.39999999999418,True,2,4
54.400000000001455,True,2,1
54.400000000001455,True,2,16
54.400000000001455,True,2,2
54.400000000001455,True,2,2
54.400000000001455,True,2,1
54.5,True,1,52
54.599999999996726,True,3,1
54.599999999998545,True,2,10
54.599999999998545,True,2,1
54.599999999998545,True,2,3
54.599999999998545,True,2,2
54.599999999998545,True,2,3
54.60000000000218,True,3,1
54.60000000000218,True,2,2
54.60000000000218,True,2,6
54.60000000000218,True,2,14
54.70000000000073,True,1,2
54.79999999999927,True,2,2
54.79999999999927,True,2,1
54.79999999999927,True,2,2
54.80000000000291,True,2,1
54.80000000000291,True,1,42
54.89999999999782,True,3,1
54.89999999999782,True,3,1
54.89999999999782,True,3,1
54.89999999999782,True,3,2
54.89999999999782,True,3,1
54.900000000003274,True,3,2
54.99999999999636,True,2,2
54.99999999999818,True,1,1
55.0,True,2,1
55.0,True,2,3
55.0,True,1,26
55.0,True,1,2
55.0,True,1,2
55.0,True,1,1
55.0,True,1,7
55.0,True,2,2
55.0,True,1,1
55.0,True,2,8
55.0,True,1,2
55.0,True,1,2
55.0,True,2,2
55.0,True,1,2
55.0,True,1,2
55.0,True,1,3
55.0,True,1,2
55.00000000000091,True,1,1
55.00000000000182,True,1,1
55.00000000000182,True,1,2
55.00000000000182,True,1,9
55.00000000000364,True,2,14
55.19999999999709,True,2,15
55.19999999999891,True,3,2
55.20000000000073,True,2,21
55.20000000000073,True,2,1
55.200000000004366,True,3,1
55.200000000004366,True,3,1
55.200000000004366,True,2,6
55.200000000004366,True,3,4
55.200000000004366,True,3,1
55.39999999999782,True,2,4
55.39999999999782,True,2,7
55.39999999999782,True,2,1
55.39999999999782,True,2,1
55.39999999999782,True,2,6
55.39999999999782,True,2,1
55.39999999999782,True,1,4
55.39999999999782,True,2,2
55.400000000001455,True,2,2
55.400000000001455,True,2,2
55.400000000001455,True,2,2
55.400000000001455,True,2,9
55.40000000000509,True,2,2
55.40000000000509,True,2,2
55.5,True,3,1
55.5,True,3,1
55.50000000000546,True,3,2
55.59999999999491,True,2,3
55.60000000000218,True,2,1
55.60000000000218,True,2,1
55.60000000000218,True,2,2
55.799999999995634,True,3,2
55.799999999995634,True,2,3
55.799999999995634,True,3,2
55.799999999995634,True,2,1
55.79999999999927,True,2,1
55.79999999999927,True,2,2
55.79999999999927,True,1,33
55.79999999999927,True,2,8
55.80000000000109,True,3,1
55.80000000000109,True,3,1
55.80000000000109,True,3,2
55.80000000000109,True,3,4
55.80000000000291,True,2,1
55.80000000000291,True,2,4
55.80000000000291,True,2,3
55.80000000000655,True,3,1
55.99999999999636,True,2,1
55.99999999999636,True,2,1
55.99999999999636,True,2,1
55.99999999999636,True,2,1
55.99999999999636,True,2,5
55.99999999999636,True,2,2
55.99999999999636,True,2,3
55.99999999999636,True,2,3
55.99999999999636,True,2,8
55.99999999999636,True,2,4
55.99999999999818,True,2,1
55.99999999999818,True,1,1
56.0,True,2,3
56.0,True,2,4
56.0,True,2,2
56.0,True,2,6
56.0,True,2,18
56.0,True,1,5
56.0,True,1,3
56.0,True,2,2
56.0,True,2,2
56.0,True,2,25
56.0,True,2,11
56.0,True,2,2
56.0,True,2,2
56.0,True,2,1
56.0,True,2,1
56.0,True,2,1
56.0,True,2,38
56.0,True,2,3
56.0,True,1,1
56.0,True,2,3
56.0,True,2,1
56.0,True,2,1
56.0,True,1,1
56.0,True,1,22
56.0,True,2,5
56.0,True,1,1
56.0,True,2,1
56.0,True,2,2
56.0,True,2,1
56.0,True,1,1
56.0,True,2,11
56.0,True,2,1
56.0,True,2,2
56.0,True,2,1
56.0,True,2,1
56.0,True,2,2
56.0,True,2,3
56.0,True,2,3
56.0,True,2,41
56.0,False,1,-1
56.0,True,2,1
56.0,True,2,1
56.0,True,2,3
56.0,True,1,1
56.0,True,2,2
56.0,True,2,17
56.0,True,2,3
56.0,True,2,3
56.00000000000182,True,1,1
56.00000000000182,True,1,3
56.00000000000182,True,2,1
56.00000000000182,True,1,1
56.00000000000364,True,2,3
56.00000000000364,True,2,3
56.00000000000364,True,2,1
56.09999999999127,True,3,1
56.099999999996726,True,3,1
56.10000000000218,True,3,3
56.10000000000218,True,3,2
56.10000000000218,True,3,1
56.10000000000218,True,3,1
56.10000000000218,True,3,2
56.19999999999709,True,2,1
56.20000000000073,True,2,5
56.20000000000073,True,2,1
56.20000000000073,True,2,1
56.200000000004366,True,2,7
56.29999999999927,True,1,1
56.39999999999782,True,3,2
56.400000000001455,True,2,2
56.400000000001455,True,2,3
56.400000000001455,True,2,22
56.400000000001455,True,2,1
56.400000000001455,True,2,2
